fr,gloss,category
"Il y a trois semaines, tu as réservé un hôtel confortable.",TROIS SEMAINE AVANT IX-2 HÔTEL CONFORTABLE RÉSERVER,temps_passe
"Hier soir, nous avons dîné dans un restaurant typique.",HIER SOIR IX-1-PL RESTAURANT TYPIQUE DÎNER,temps_passe
"La semaine passée, elle a acheté des souvenirs originaux.",SEMAINE PASSÉE IX-3 SOUVENIR ORIGINAL ACHETER,temps_passe
"Il y a un an, ils ont visité un château historique.",UN AN AVANT IX-3-PL CHÂTEAU HISTORIQUE VISITER,temps_passe
"Avant-hier matin, j'ai pris des photos magnifiques.",AVANT-HIER MATIN IX-1 PHOTO MAGNIFIQUE PRENDRE,temps_passe
"La dernière fois, nous avons fait une randonnée incroyable.",DERNIÈRE FOIS IX-1-PL RANDONNÉE INCROYABLE FAIRE,temps_passe
"Il y a deux mois, tu as rencontré des gens sympathiques.",DEUX MOIS AVANT IX-2 GENS SYMPATHIQUE RENCONTRER,temps_passe
"Hier après-midi, elle a visité un marché animé.",HIER APRÈS-MIDI IX-3 MARCHÉ ANIMÉ VISITER,temps_passe
"La semaine dernière, nous avons pris un bus touristique.",SEMAINE DERNIÈRE IX-1-PL BUS TOURISTIQUE PRENDRE,temps_passe
"Il y a trois jours, j'ai découvert un village pittoresque.",TROIS JOUR AVANT IX-1 VILLAGE PITTORESQUE DÉCOUVRIR,temps_passe
"Avant-hier soir, tu as assisté à un spectacle traditionnel.",AVANT-HIER SOIR IX-2 SPECTACLE TRADITIONNEL ASSISTER,temps_passe
"L'année dernière, ils ont fait une croisière inoubliable.",ANNÉE DERNIÈRE IX-3-PL CROISIÈRE INOUBLIABLE FAIRE,temps_passe
"Il y a un mois, nous avons visité un parc national.",UN MOIS AVANT IX-1-PL PARC NATIONAL VISITER,temps_passe
"La dernière fois, j'ai goûté un vin local excellent.",DERNIÈRE FOIS IX-1 VIN LOCAL EXCELLENT GOÛTER,temps_passe
"Hier matin, tu as réservé une excursion en bateau.",HIER MATIN IX-2 EXCURSION BATEAU RÉSERVER,temps_passe
"Il y a deux semaines, elle a acheté un guide de voyage.",DEUX SEMAINE AVANT IX-3 GUIDE VOYAGE ACHETER,temps_passe
"Avant-hier, nous avons pris des photos de paysages.",AVANT-HIER IX-1-PL PHOTO PAYSAGE PRENDRE,temps_passe
"La semaine dernière, ils ont visité un aquarium impressionnant.",SEMAINE DERNIÈRE IX-3-PL AQUARIUM IMPRESSIONNANT VISITER,temps_passe
"Il y a trois ans, j'ai fait un voyage en train.",TROIS AN AVANT IX-1 VOYAGE TRAIN FAIRE,temps_passe
"Hier soir, tu as dîné dans un restaurant étoilé.",HIER SOIR IX-2 RESTAURANT ÉTOILÉ DÎNER,temps_passe
"La dernière fois, nous avons exploré une grotte mystérieuse.",DERNIÈRE FOIS IX-1-PL GROTTE MYSTÉRIEUSE EXPLORER,temps_passe
"Il y a un an, elle a visité un musée d'art moderne.",UN AN AVANT IX-3 MUSÉE ART MODERNE VISITER,temps_passe
"Avant-hier, j'ai pris un bus pour la montagne.",AVANT-HIER IX-1 BUS MONTAGNE PRENDRE,temps_passe
"La semaine dernière, tu as découvert une plage secrète.",SEMAINE DERNIÈRE IX-2 PLAGE SECRÈTE DÉCOUVRIR,temps_passe
"Il y a deux jours, nous avons fait une balade en vélo.",DEUX JOUR AVANT IX-1-PL BALADE VÉLO FAIRE,temps_passe
"Hier, elle a goûté une spécialité régionale.",HIER IX-3 SPÉCIALITÉ RÉGIONALE GOÛTER,temps_passe
"La dernière fois, ils ont visité un zoo fascinant.",DERNIÈRE FOIS IX-3-PL ZOO FASCINANT VISITER,temps_passe
"Il y a trois semaines, j'ai réservé un hôtel luxueux.",TROIS SEMAINE AVANT IX-1 HÔTEL LUXUEUX RÉSERVER,temps_passe
"Avant-hier soir, tu as assisté à un concert en plein air.",AVANT-HIER SOIR IX-2 CONCERT PLEIN AIR ASSISTER,temps_passe
"L'année dernière, nous avons fait une randonnée en montagne.",ANNÉE DERNIÈRE IX-1-PL RANDONNÉE MONTAGNE FAIRE,temps_passe
"Il y a un mois, elle a acheté des souvenirs artisanaux.",UN MOIS AVANT IX-3 SOUVENIR ARTISANAL ACHETER,temps_passe
"Hier matin, j'ai pris le métro pour le centre-ville.",HIER MATIN IX-1 MÉTRO CENTRE-VILLE PRENDRE,temps_passe
"La semaine dernière, tu as visité un château médiéval.",SEMAINE DERNIÈRE IX-2 CHÂTEAU MÉDIÉVAL VISITER,temps_passe
"Il y a deux jours, nous avons fait une excursion en bateau.",DEUX JOUR AVANT IX-1-PL EXCURSION BATEAU FAIRE,temps_passe
"Avant-hier, elle a découvert un village traditionnel.",AVANT-HIER IX-3 VILLAGE TRADITIONNEL DÉCOUVRIR,temps_passe
"La dernière fois, j'ai goûté un plat typique.",DERNIÈRE FOIS IX-1 PLAT TYPIQUE GOÛTER,temps_passe
"Hier soir, tu as dîné dans un restaurant gastronomique.",HIER SOIR IX-2 RESTAURANT GASTRONOMIQUE DÎNER,temps_passe
"Il y a trois semaines, nous avons visité un parc d'attractions.",TROIS SEMAINE AVANT IX-1-PL PARC ATTRACTION VISITER,temps_passe
"La semaine dernière, elle a pris des photos de monuments.",SEMAINE DERNIÈRE IX-3 PHOTO MONUMENT PRENDRE,temps_passe
"Avant-hier, j'ai réservé une chambre d'hôtel.",AVANT-HIER IX-1 CHAMBRE HÔTEL RÉSERVER,temps_passe
"Il y a un mois, tu as fait une balade en forêt.",UN MOIS AVANT IX-2 BALADE FORÊT FAIRE,temps_passe
"Hier, nous avons visité un musée d'histoire.",HIER IX-1-PL MUSÉE HISTOIRE VISITER,temps_passe
"La dernière fois, ils ont goûté une spécialité locale.",DERNIÈRE FOIS IX-3-PL SPÉCIALITÉ LOCALE GOÛTER,temps_passe
"L'année dernière, nous avons célébré Noël en famille.",ANNÉE DERNIÈRE IX-1-PL FAMILLE NOËL CÉLÉBRER,temps_passe
"Il y a trois mois, j'ai préparé un gâteau d'anniversaire.",TROIS MOIS AVANT IX-1 GÂTEAU ANNIVERSAIRE PRÉPARER,temps_passe
"La semaine dernière, tu as reçu des cadeaux pour ton anniversaire.",SEMAINE DERNIÈRE IX-2 CADEAU+ ANNIVERSAIRE RECEVOIR,temps_passe
"Hier, ils ont décoré la maison pour Halloween.",HIER IX-3-PL MAISON DÉCORER HALLOWEEN,temps_passe
"Il y a deux semaines, nous avons organisé une fête surprise.",DEUX SEMAINE AVANT IX-1-PL FÊTE SURPRISE ORGANISER,temps_passe
"Le mois dernier, elle a envoyé des cartes de vœux.",MOIS DERNIER IX-3 CARTE VŒUX ENVoyer,temps_passe
"L'année passée, vous avez voyagé pour les vacances.",ANNÉE PASSÉE IX-2-PL VACANCE VOYAGER,temps_passe
"Il y a un an, j'ai assisté à un mariage.",UN AN AVANT IX-1 MARIAGE ASSISTER,temps_passe
"La semaine dernière, ils ont allumé des bougies pour Pâques.",SEMAINE DERNIÈRE IX-3-PL BOUGIE+ PÂQUES ALLUMER,temps_passe
"Hier, tu as acheté des fleurs pour la fête des mères.",HIER IX-2 FLEUR+ FÊTE MÈRE ACHETER,temps_passe
"Il y a trois jours, nous avons préparé des décorations pour la fête nationale.",TROIS JOUR AVANT IX-1-PL DÉCORATION+ FÊTE NATIONALE PRÉPARER,temps_passe
"Le mois dernier, elle a reçu des cadeaux pour son anniversaire.",MOIS DERNIER IX-3 CADEAU+ ANNIVERSAIRE RECEVOIR,temps_passe
"L'année dernière, vous avez célébré le Nouvel An ensemble.",ANNÉE DERNIÈRE IX-2-PL NOUVEL AN ENSEMBLE CÉLÉBRER,temps_passe
"Il y a deux semaines, j'ai envoyé des cartes de vœux.",DEUX SEMAINE AVANT IX-1 CARTE VŒUX ENVoyer,temps_passe
"La semaine dernière, ils ont décoré un sapin pour Noël.",SEMAINE DERNIÈRE IX-3-PL SAPIN DÉCORER NOËL,temps_passe
"Hier, tu as préparé un gâteau pour l'anniversaire de ton ami.",HIER IX-2 GÂTEAU PRÉPARER AMI ANNIVERSAIRE,temps_passe
"Il y a un mois, nous avons organisé une fête d'anniversaire.",UN MOIS AVANT IX-1-PL FÊTE ANNIVERSAIRE ORGANISER,temps_passe
"Le mois dernier, elle a acheté des décorations pour Halloween.",MOIS DERNIER IX-3 DÉCORATION+ HALLOWEEN ACHETER,temps_passe
"L'année passée, vous avez célébré la fête des mères.",ANNÉE PASSÉE IX-2-PL FÊTE MÈRE CÉLÉBRER,temps_passe
"Il y a trois semaines, j'ai reçu des cadeaux pour Noël.",TROIS SEMAINE AVANT IX-1 CADEAU+ NOËL RECEVOIR,temps_passe
"La semaine dernière, ils ont préparé des décorations pour Pâques.",SEMAINE DERNIÈRE IX-3-PL DÉCORATION+ PÂQUES PRÉPARER,temps_passe
"Hier, tu as allumé des bougies pour l'anniversaire de ton frère.",HIER IX-2 BOUGIE+ ANNIVERSAIRE FRÈRE ALLUMER,temps_passe
"Il y a deux mois, nous avons célébré le Nouvel An.",DEUX MOIS AVANT IX-1-PL NOUVEL AN CÉLÉBRER,temps_passe
"Le mois dernier, elle a envoyé des cartes de vœux pour Noël.",MOIS DERNIER IX-3 CARTE VŒUX NOËL ENVoyer,temps_passe
"L'année dernière, vous avez décoré la maison pour Halloween.",ANNÉE DERNIÈRE IX-2-PL MAISON DÉCORER HALLOWEEN,temps_passe
"Il y a un an, j'ai préparé un gâteau pour l'anniversaire de ma sœur.",UN AN AVANT IX-1 GÂTEAU ANNIVERSAIRE SŒUR PRÉPARER,temps_passe
"La semaine dernière, ils ont organisé une fête surprise pour leur ami.",SEMAINE DERNIÈRE IX-3-PL FÊTE SURPRISE AMI ORGANISER,temps_passe
"Il y a trois jours, nous avons célébré Pâques en famille.",TROIS JOUR AVANT IX-1-PL FAMILLE PÂQUES CÉLÉBRER,temps_passe
"L'année passée, vous avez voyagé pour les vacances de Noël.",ANNÉE PASSÉE IX-2-PL VACANCE NOËL VOYAGER,temps_passe
"Il y a deux semaines, j'ai assisté à un mariage.",DEUX SEMAINE AVANT IX-1 MARIAGE ASSISTER,temps_passe
"Hier, tu as préparé des décorations pour la fête nationale.",HIER IX-2 DÉCORATION+ FÊTE NATIONALE PRÉPARER,temps_passe
"Le mois dernier, elle a acheté des fleurs pour la fête des mères.",MOIS DERNIER IX-3 FLEUR+ FÊTE MÈRE ACHETER,temps_passe
"Il y a trois semaines, j'ai envoyé des cartes de vœux.",TROIS SEMAINE AVANT IX-1 CARTE VŒUX ENVoyer,temps_passe
"Il y a deux mois, nous avons organisé une fête d'anniversaire.",DEUX MOIS AVANT IX-1-PL FÊTE ANNIVERSAIRE ORGANISER,temps_passe
"Il y a un an, j'ai reçu des cadeaux pour Noël.",UN AN AVANT IX-1 CADEAU+ NOËL RECEVOIR,temps_passe
"La semaine dernière, j'ai couru un marathon.",SEMAINE DERNIÈRE IX-1 MARATHON COURIR,temps_passe
"Il y a un mois, nous avons commencé un nouveau programme de fitness.",UN MOIS AVANT IX-1-PL PROGRAMME FITNESS NOUVEAU COMMENCER,temps_passe
"Hier, tu as joué au tennis avec ton frère.",HIER IX-2 TENNIS JOUER FRÈRE,temps_passe
"La dernière fois, elle a gagné la compétition de natation.",DERNIER FOIS IX-3 NATATION COMPÉTITION GAGNER,temps_passe
"Il y a deux semaines, ils ont fait du vélo dans la montagne.",DEUX SEMAINE AVANT IX-3-PL VÉLO MONTAIGNE FAIRE,temps_passe
"Avant-hier, nous avons pratiqué le yoga ensemble.",AVANT-HIER IX-1-PL YOGA PRATIQUER ENSEMBLE,temps_passe
"La semaine dernière, tu as soulevé des poids très lourds.",SEMAINE DERNIÈRE IX-2 POIDS LOURD SOULEVER,temps_passe
"Il y a trois jours, j'ai participé à un tournoi de badminton.",TROIS JOUR AVANT IX-1 BADMINTON TOURNOI PARTICIPER,temps_passe
"Hier soir, ils ont regardé un match de football à la télévision.",HIER SOIR IX-3-PL FOOTBALL MATCH TÉLÉVISION REGARDER,temps_passe
"La dernière fois que je suis allé à la salle de sport, j'ai fait du cardio.",DERNIER FOIS IX-1 SALLE SPORT ALLER CARDIO FAIRE,temps_passe
"Il y a un an, nous avons commencé à faire de l'escalade.",UN AN AVANT IX-1-PL ESCALADE COMMENCER,temps_passe
"La semaine dernière, tu as fait du jogging dans le parc.",SEMAINE DERNIÈRE IX-2 JOGGING PARC FAIRE,temps_passe
"Il y a deux jours, elle a gagné une médaille en athlétisme.",DEUX JOUR AVANT IX-3 ATHLÉTISME MÉDAILLE GAGNER,temps_passe
"Avant-hier, nous avons pratiqué le taekwondo.",AVANT-HIER IX-1-PL TAEKWONDO PRATIQUER,temps_passe
"La dernière fois, il a fait du skateboard dans le skatepark.",DERNIER FOIS IX-3 SKATEBOARD SKATEPARK FAIRE,temps_passe
"Il y a trois semaines, j'ai commencé à faire de la musculation.",TROIS SEMAINE AVANT IX-1 MUSCULATION COMMENCER,temps_passe
"Hier, tu as fait du surf sur la plage.",HIER IX-2 SURF PLAGE FAIRE,temps_passe
"La semaine dernière, ils ont participé à une course à pied.",SEMAINE DERNIÈRE IX-3-PL COURSE PIED PARTICIPER,temps_passe
"Il y a un mois, nous avons commencé à faire du kayak.",UN MOIS AVANT IX-1-PL KAYAK COMMENCER,temps_passe
"La dernière fois, elle a fait du parapente.",DERNIER FOIS IX-3 PARAPENTE FAIRE,temps_passe
"Il y a deux jours, j'ai fait du roller en ville.",DEUX JOUR AVANT IX-1 ROLLER VILLE FAIRE,temps_passe
"Avant-hier, tu as fait du golf avec tes amis.",AVANT-HIER IX-2 GOLF AMI FAIRE,temps_passe
"La semaine dernière, ils ont participé à un triathlon.",SEMAINE DERNIÈRE IX-3-PL TRIATHLON PARTICIPER,temps_passe
"Il y a trois semaines, nous avons commencé à faire de l'escrime.",TROIS SEMAINE AVANT IX-1-PL ESCRIME COMMENCER,temps_passe
"Hier, j'ai fait du vélo avec mon frère.",HIER IX-1 VÉLO FRÈRE FAIRE,temps_passe
"La dernière fois, tu as gagné une course de natation.",DERNIER FOIS IX-2 NATATION COURSE GAGNER,temps_passe
"Il y a un mois, ils ont fait du ski en montagne.",UN MOIS AVANT IX-3-PL SKI MONTAIGNE FAIRE,temps_passe
"Avant-hier, nous avons pratiqué le judo.",AVANT-HIER IX-1-PL JUDO PRATIQUER,temps_passe
"La semaine dernière, elle a fait du patinage artistique.",SEMAINE DERNIÈRE IX-3 PATINAGE ARTISTIQUE FAIRE,temps_passe
"Il y a deux jours, j'ai participé à un marathon.",DEUX JOUR AVANT IX-1 MARATHON PARTICIPER,temps_passe
"Hier, tu as fait du basket-ball avec tes amis.",HIER IX-2 BASKETBALL AMI FAIRE,temps_passe
"La dernière fois, ils ont gagné une compétition de tennis.",DERNIER FOIS IX-3-PL TENNIS COMPÉTITION GAGNER,temps_passe
"Il y a trois semaines, nous avons commencé à faire de la boxe.",TROIS SEMAINE AVANT IX-1-PL BOXE COMMENCER,temps_passe
"Avant-hier, j'ai fait du surf en mer.",AVANT-HIER IX-1 SURF MER FAIRE,temps_passe
"La semaine dernière, tu as participé à une course de vélo.",SEMAINE DERNIÈRE IX-2 VÉLO COURSE PARTICIPER,temps_passe
"Il y a un mois, elle a fait du parapente en montagne.",UN MOIS AVANT IX-3 PARAPENTE MONTAIGNE FAIRE,temps_passe
"Hier, nous avons pratiqué le karaté ensemble.",HIER IX-1-PL KARATÉ PRATIQUER ENSEMBLE,temps_passe
"La dernière fois, ils ont gagné une médaille en athlétisme.",DERNIER FOIS IX-3-PL ATHLÉTISME MÉDAILLE GAGNER,temps_passe
"Hier, j'ai utilisé mon ordinateur.",HIER IX-1 ORDINATEUR UTILISER,temps_passe
"La semaine dernière, tu as joué à un jeu vidéo.",SEMAINE DERNIÈRE IX-2 JEU VIDÉO JOUER,temps_passe
"Il y a un mois, il a acheté une nouvelle tablette.",UN MOIS AVANT IX-3 TABLETTE NOUVEAU ACHETER,temps_passe
"Avant-hier, nous avons regardé un film en streaming.",AVANT-HIER IX-1-PL FILM STREAMING REGARDER,temps_passe
"La semaine dernière, vous avez imprimé un document.",SEMAINE DERNIÈRE IX-2-PL DOCUMENT IMPRIMER,temps_passe
"Il y a deux jours, ils ont installé un nouveau logiciel.",DEUX JOUR AVANT IX-3-PL LOGICIEL NOUVEAU INSTALLER,temps_passe
"Hier, j'ai envoyé un e-mail.",HIER IX-1 E-MAIL ENVOYER,temps_passe
"La semaine dernière, tu as téléchargé une application.",SEMAINE DERNIÈRE IX-2 APPLICATION TÉLÉCHARGER,temps_passe
"Il y a trois semaines, il a réparé son téléphone.",TROIS SEMAINE AVANT IX-3 TÉLÉPHONE RÉPARER,temps_passe
"Avant-hier, nous avons fait une vidéo.",AVANT-HIER IX-1-PL VIDÉO FAIRE,temps_passe
"La semaine dernière, vous avez utilisé une clé USB.",SEMAINE DERNIÈRE IX-2-PL CLÉ USB UTILISER,temps_passe
"Il y a un an, ils ont acheté un ordinateur portable.",UN AN AVANT IX-3-PL ORDINATEUR PORTABLE ACHETER,temps_passe
"Hier, j'ai surfé sur Internet.",HIER IX-1 INTERNET SURFER,temps_passe
"La semaine dernière, tu as utilisé un casque audio.",SEMAINE DERNIÈRE IX-2 CASQUE AUDIO UTILISER,temps_passe
"Il y a deux mois, il a mis à jour son système.",DEUX MOIS AVANT IX-3 SYSTÈME MISE À JOUR,temps_passe
"Avant-hier, nous avons regardé une série en ligne.",AVANT-HIER IX-1-PL SÉRIE EN LIGNE REGARDER,temps_passe
"La semaine dernière, vous avez utilisé un scanner.",SEMAINE DERNIÈRE IX-2-PL SCANNER UTILISER,temps_passe
"Il y a trois jours, ils ont installé un nouveau logiciel.",TROIS JOUR AVANT IX-3-PL LOGICIEL NOUVEAU INSTALLER,temps_passe
"Hier, j'ai utilisé une imprimante.",HIER IX-1 IMPRIMANTE UTILISER,temps_passe
"La semaine dernière, tu as utilisé un disque dur externe.",SEMAINE DERNIÈRE IX-2 DISQUE DUR EXTERNE UTILISER,temps_passe
"Il y a un mois, il a acheté un nouveau clavier.",UN MOIS AVANT IX-3 CLAVIER NOUVEAU ACHETER,temps_passe
"Avant-hier, nous avons regardé un tutoriel.",AVANT-HIER IX-1-PL TUTORIEL REGARDER,temps_passe
"La semaine dernière, vous avez utilisé un routeur.",SEMAINE DERNIÈRE IX-2-PL ROUTEUR UTILISER,temps_passe
"Il y a deux ans, ils ont acheté un écran tactile.",DEUX AN AVANT IX-3-PL ÉCRAN TACTILE ACHETER,temps_passe
"Hier, j'ai utilisé un microphone.",HIER IX-1 MICROPHONE UTILISER,temps_passe
"La semaine dernière, tu as utilisé un disque dur.",SEMAINE DERNIÈRE IX-2 DISQUE DUR UTILISER,temps_passe
"Il y a trois semaines, il a acheté un nouveau téléphone.",TROIS SEMAINE AVANT IX-3 TÉLÉPHONE NOUVEAU ACHETER,temps_passe
"Avant-hier, nous avons regardé un film en 3D.",AVANT-HIER IX-1-PL FILM 3D REGARDER,temps_passe
"La semaine dernière, vous avez utilisé un projecteur.",SEMAINE DERNIÈRE IX-2-PL PROJECTEUR UTILISER,temps_passe
"Il y a un an, ils ont acheté un nouvel ordinateur.",UN AN AVANT IX-3-PL ORDINATEUR NOUVEAU ACHETER,temps_passe
"Hier, j'ai utilisé un casque VR.",HIER IX-1 CASQUE VR UTILISER,temps_passe
"La semaine dernière, tu as utilisé un disque Blu-ray.",SEMAINE DERNIÈRE IX-2 DISQUE BLU-RAY UTILISER,temps_passe
"Il y a deux mois, il a acheté un nouveau routeur.",DEUX MOIS AVANT IX-3 ROUTEUR NOUVEAU ACHETER,temps_passe
"Avant-hier, nous avons regardé un documentaire.",AVANT-HIER IX-1-PL DOCUMENTAIRE REGARDER,temps_passe
"La semaine dernière, vous avez utilisé un disque dur externe.",SEMAINE DERNIÈRE IX-2-PL DISQUE DUR EXTERNE UTILISER,temps_passe
"Il y a trois jours, ils ont acheté un nouvel écran.",TROIS JOUR AVANT IX-3-PL ÉCRAN NOUVEAU ACHETER,temps_passe
"Hier, j'ai utilisé un clavier.",HIER IX-1 CLAVIER UTILISER,temps_passe
"Il y a un mois, il a acheté un nouveau disque dur.",UN MOIS AVANT IX-3 DISQUE DUR NOUVEAU ACHETER,temps_passe
"Avant-hier, nous avons regardé une émission.",AVANT-HIER IX-1-PL ÉMISSION REGARDER,temps_passe
"Il y a deux ans, ils ont acheté un nouvel ordinateur portable.",DEUX AN AVANT IX-3-PL ORDINATEUR PORTABLE NOUVEAU ACHETER,temps_passe
"Hier, j'ai utilisé un disque dur.",HIER IX-1 DISQUE DUR UTILISER,temps_passe
"Il y a trois semaines, il a acheté un nouveau disque dur.",TROIS SEMAINE AVANT IX-3 DISQUE DUR NOUVEAU ACHETER,temps_passe
"Avant-hier, nous avons regardé un film.",AVANT-HIER IX-1-PL FILM REGARDER,temps_passe
"La semaine dernière, vous avez utilisé un disque dur.",SEMAINE DERNIÈRE IX-2-PL DISQUE DUR UTILISER,temps_passe
"Il y a un an, ils ont acheté un nouvel écran.",UN AN AVANT IX-3-PL ÉCRAN NOUVEAU ACHETER,temps_passe
"Hier, il a fait très froid.",HIER FROID TRES,temps_passe
"La semaine dernière, nous avons vu des flocons de neige.",SEMAINE DERNIÈRE NEIGE VOIR,temps_passe
"Il y a un mois, le soleil brillait tout le temps.",UN MOIS AVANT SOLEIL BRILLER TOUJOURS,temps_passe
"La semaine dernière, il a grêlé pendant l'orage.",SEMAINE DERNIÈRE ORAGE GRÊLE,temps_passe
"Hier, le vent soufflait très fort.",HIER VENT FORT TRES,temps_passe
"Il y a deux jours, il a fait très chaud.",DEUX JOUR AVANT CHAUD TRES,temps_passe
"La semaine dernière, nous avons eu un arc-en-ciel.",SEMAINE DERNIÈRE ARC-EN-CIEL AVOIR,temps_passe
"Hier, il a plu toute la journée.",HIER PLUIE TOUTE JOURNÉE,temps_passe
"Il y a trois semaines, il a neigé.",TROIS SEMAINE AVANT NEIGE,temps_passe
"La semaine dernière, nous avons vu un éclair.",SEMAINE DERNIÈRE ÉCLAIR VOIR,temps_passe
"Hier, il y avait du brouillard.",HIER BROUILLARD AVOIR,temps_passe
"Il y a un an, il a fait un orage terrible.",UN AN AVANT ORAGE TERRIBLE,temps_passe
"La semaine dernière, nous avons eu un ciel bleu.",SEMAINE DERNIÈRE CIEL BLEU AVOIR,temps_passe
"Hier, il a fait du soleil.",HIER SOLEIL,temps_passe
"Il y a deux mois, il a fait très humide.",DEUX MOIS AVANT HUMIDE TRES,temps_passe
"La semaine dernière, nous avons vu un nuage noir.",SEMAINE DERNIÈRE NUAGE NOIR VOIR,temps_passe
"Hier, il y avait du vent.",HIER VENT AVOIR,temps_passe
"Il y a trois jours, il a fait très beau.",TROIS JOUR AVANT BEAU TRES,temps_passe
"La semaine dernière, nous avons eu un ciel gris.",SEMAINE DERNIÈRE CIEL GRIS AVOIR,temps_passe
"Hier, il a fait du vent.",HIER VENT,temps_passe
"Il y a un mois, il a fait très sec.",UN MOIS AVANT SEC TRES,temps_passe
"Il y a deux semaines, il a fait très froid.",DEUX SEMAINE AVANT FROID TRES,temps_passe
"Il y a trois jours, il a neigé.",TROIS JOUR AVANT NEIGE,temps_passe
"Hier, j'ai décoré le sapin.",HIER IX-1 SAPIN DÉCORER,temps_passe
"La semaine dernière, nous avons fait un gâteau.",SEMAINE DERNIÈRE IX-1-PL GÂTEAU FAIRE,temps_passe
"Il y a un mois, tu as reçu une carte.",UN MOIS AVANT IX-2 CARTE RECEVOIR,temps_passe
"Avant-hier, elle a allumé les bougies.",AVANT-HIER IX-3 BOUGIE ALLUMER,temps_passe
"L'année dernière, ils ont dansé ensemble.",ANNÉE DERNIÈRE IX-3-PL ENSEMBLE DANCER,temps_passe
