fr,gloss,category
Tu as réservé une table au restaurant pour ce soir ?,IX-2 RESTAURANT TABLE RÉSERVER SOIR ?,voyages
Maman adore faire les magasins avec sa meilleure amie.,MAMAN MAGASIN+ AMIE MEILLEUR+ AVOIR FAIRE ADORER,courses_achats
Tu as vu le marathon à Berlin ?,BERLIN MARATHON IX-2 VOIR,lieux_villes
Nous avons joué aux cartes et aux dés hier soir.,IX-1-PL CARTE DÉ JOUER HIER SOIR,phrases_complexes_et
Tu veux venir avec moi au parc ou tu préfères rester à la maison ?,IX-2 PARC VENIR VOULOIR | MAISON RESTER PRÉFÉRER,phrases_complexes
Tu es surpris de voir cette plante pousser si vite.,PLANTE POUSSER VITE Voir IX-2 SURPRIS,sentiments_emotions
J'ai réparé la cage du lapin.,IX-1 LAPIN CAGE RÉPARER,animaux
Il arrive que les cartes de crédit soient bloquées.,CARTE CRÉDIT BLOQUER ARRIVER,il_impersonnel_verbe
Est-ce que tu as déjà fait du kayak ?,IX-2 KAYAK FAIRE ?,questions_fermees
Tu as réservé une voiture pour le voyage ?,IX-2 VOYAGE VOITURE RÉSERVER ?,voyages
Elles offrent des dons à l'église.,IX-3-PL ÉGLISE DON OFFRIR,pronoms_vous_ils
Vous devez éteindre les lumières en partant.,LUMIÈRE ÉTEINDRE DEVOIR PARTIR,travail
"Bientôt, elle configurera son routeur.",BIENTÔT IX-3 ROUTEUR CONFIGURER,temps_futur
La salle de cinéma où nous allons souvent est très confortable.,SALLE CINÉMA IX-1-PL ALLER SOUVENT CONFORTABLE,relative_qui_que
Elle a des maux de tête fréquents.,IX-3 TÊTE DOULEUR FRÉQUENT,sante
Son frère est sympa.,POSS-3 FRÈRE SYMPA,possessifs
Nous devons discuter du thème principal du livre.,THEME PRINCIPAL LIVRE IX-1-PL DISCUSSION DEVOIR,verbes_modaux
Comment tu travailles ?,TRAVAILLER COMMENT,questions
Ils ont une pause maintenant.,MAINTENANT PAUSE IX-3-PL AVOIR,travail
Dépoussière le meuble de rangement.,MEUBLE RANGEMENT DÉPOUSSIÉRER,travail
Nous ne voyons aucun arc-en-ciel après l'orage.,IX-1-PL ORAGE ARC-EN-CIEL AUCUN VOIR,negation_autres
Vos enfants adorent les pique-niques.,POSS-2-PL ENFANT+ ADORER PIQUE-NIQUE,famille
Les renards chassent dans la forêt.,FORÊT RENARD+ CHASSER,animaux
Il faut étudier la grammaire pour progresser.,GRAMMAIRE ETUDE PROGRESSE FALLOIR,verbes_modaux
Tu as trouvé des vêtements d'été pas chers ?,IX-2 ÉTÉ VÊTEMENT PAS CHER TROUVER ?,courses_achats
Est-ce que vous avez un livre de cuisine indienne ?,IX-2-PL LIVRE CUISINE INDIENNE AVOIR ?,questions_fermees
Les légumes cuisent à feu doux.,LEGUME+ FEU DOUX CUIRE,pluriels
Nous goûtons le dessert et vous buvez du vin.,IX-1-PL DESSERT GOUTER IX-2-PL VIN BOIRE,phrases_complexes_et
"La semaine dernière, ils ont fait du roller.",SEMAINE DERNIÈRE IX-3-PL ROLLER FAIRE,temps_passe
"Si tu aimes l'histoire, écoute les récits des anciens.",IX-2 HISTOIRE AIMER SI ANCIEN RÉCIT ÉCOUTER,phrases_complexes_si_condition
"Demain, je vais au bureau pour signer un chèque.",DEMAIN IX-1 BUREAU ALLER CHÈQUE SIGNER,temps_futur
Il semble que le client soit mécontent.,CLIENT MÉCONTENT SEMBLER,il_impersonnel_verbe
Ils ont besoin d'une radiographie rapidement.,IX-3-PL RADIOGRAPHIE RAPIDEMMENT BESOIN,transport
Vous avez des écouteurs.,IX-2-PL ÉCOUTEUR,descriptions_personnes
Utilisez un crayon pour annoter les livres.,CRAYON LIVRE ANNOTER UTILISER,ordres_imperatif
Il a une infection cutanée et applique une crème.,IX-3 INFECTION CUTANÉE AVOIR CRÈME APPLIQUER,sante
Elles ont poncé le bois avant de le vernir.,IX-3-PL BOIS PONCER FINIR VERNIR,pronoms_vous_ils
Le guide nous a montré les techniques de construction anciennes.,GUIDE IX-1-PL TECHNIQUES CONSTRUCTION ANCIENNES MONTRER,voyages
Je me réveille à six heures.,IX-1 HEURE SIX RÉVEILLER,verbes_reflechis
Nous avons visité un château historique.,IX-1-PL CHÂTEAU HISTORIQUE VISITER,voyages
Le traitement que le docteur a recommandé est efficace.,TRAITEMENT DOCTEUR RECOMMANDER EFFICACE,relative_qui_que
J'ai une réunion avec l'équipe de restauration.,IX-1 RÉUNION ÉQUIPE RESTAURATION AVOIR,travail
Elles ont fait du vélo dans la forêt.,IX-3-PL VÉLO FAIRE FORÊT,pronoms_vous_ils
Les élèves ont un cours de géographie.,COURS GÉOGRAPHIE ÉLÈVE+ AVOIR,education
Les oiseaux volent loin.,OISEAU+ LOIN VOLER,pluriels
Elle a deux chats.,IX-3 CHAT 2,nombres_quantites
Je prends le bus pour aller travailler.,IX-1 BUS PRENDRE TRAVAIL ALLER,transport
Les étudiants en médecine se souviennent de leurs cours.,ETUDIANT+ MEDECINE SOUVENIR,verbes_reflechis
L'outil dont j'ai besoin est cassé.,OUTIL IX-1 BESOIN CASSER,relative_qui_que
Les voitures sont confortables.,VOITURE+ CONFORTABLE,pluriels
"Si tu médites régulièrement, tu trouveras la paix intérieure.",IX-2 MÉDITER RÉGULIÈREMENT SI IX-2 PAIX INTÉRIEURE TROUVER,phrases_complexes_si_condition
Il est interdit de perturber les cérémonies.,CEREMONIE PERTURBER INTERDIT,il_impersonnel_adjectif
Les bateaux de pêche partent tôt.,BATEAU+ PÊCHE TÔT PARTIR,pluriels
Vous pouvez venir avec nous ?,IX-2-PL IX-1-PL VENIR POUVOIR ?,verbes_modaux
On va voter pour la justice économique.,IX-1-PL VOTER JUSTICE ÉCONOMIQUE POUR,pronoms_on_nous
Le gouvernement a lancé une initiative pour promouvoir la lecture.,GOUVERNEMENT INITIATIVE LECTURE PROMOUVOIR LANCER,loisirs_sport
Tu as sauvegardé tes fichiers avant de fermer l'ordinateur ?,IX-2 FICHIER SAUVEGARDER FERMER ORDINATEUR AVANT ?,technologie
Les racines de gingembre soulagent les nausées.,RACINE+ GINGEMBRE NAUSÉE SOULAGER,sante
"Quand il y a du brouillard, je conduis prudemment.",BROUILLARD QUAND IX-1 PRUDENCE CONDUIRE,phrases_complexes_si_condition
"Tu as oublié de visser les vis, alors la porte ne ferme pas.",IX-2 OUBLIER VISSER VIS DONC PORTE FERMER PAS,cause_consequence
Elle caresse les chats.,IX-3 CHAT+ CARRESSER,courses_achats
Ils ne respectent aucune directive.,IX-3-PL DIRECTIVE RESPECTER AUCUN,negation_autres
Je promène le canard.,IX-1 CANARD PROMENER,svo_simple
La pluie a inondé le jardin.,PLUIE JARDIN INONDER,meteo_nature
Quand est-ce que le film commence ?,FILM COMMENCER QUAND,questions
"Dans deux jours, tu recevras une lettre de ton oncle.",DEUX JOUR IX-2 ONCLE LETTRE RECEVOIR,temps_futur
Nous devons respecter l'environnement.,ENVIRONNEMENT RESPECTER IX-1-PL DEVOIR,verbes_modaux
Désolé pour le retard.,RETARD DESOLE,communication_interaction
Vous avez l'air épuisés.,IX-2-PL ÉPUISÉ,adjectifs_etat_emotion
Elle adore les séries policières.,IX-3 SÉRIE+ POLICIER ADORER,svo_simple
"Il a planté des fleurs, alors le jardin est coloré.",IX-3 PLANTER FLEUR+ DONC JARDIN COLORER,cause_consequence
"Pour réparer la chaîne du vélo, utilise une clé à chaîne universelle, une pince, un tournevis cruciforme et un dérive-chaine.",CHAÎNE RÉPARER CLÉ CHAÎNE UNIVERSELLE PINCE TOURNEVIS CRUCIFORME DÉRIVE-CHAÎNE UTILISER VÉLO,transport
Est-ce que tu as un stylo ?,IX-2 STYLO ?,questions_fermees
Je ne fais pas de course en forêt.,IX-1 FÔRET COURSE FAIRE PAS,negation_pas
Ils veulent chanter une chanson traditionnelle.,CHANSON TRADITIONNELLE CHANTER IX-3-PL VOULOIR,verbes_modaux
Qu'est-ce que tu regardes à la télé ?,TÉLÉ REGARDER IX-2 QUOI,questions
Ils célèbrent la Fête des Lumières à Lyon.,FÊTE LUMIÈRE LYON IX-3 CÉLÉBRER,lieux_villes
"Il est très méticuleux, pourtant il est lent.",IX-3 MÉTICULEUX MAIS IX-3 LENT,phrases_complexes_mais
Il a un nouveau livre.,LIVRE NOUVEAU IX-3 AVOIR,vie_quotidienne
Elle a épousseté les étagères cependant elles sont encore poussiéreuses.,IX-3 ÉPOUSSETER ÉTAGÈRE MAIS ÉTAGÈRE POUSSIÈREUX,phrases_complexes_mais
Où est la plage ?,PLAGE OÙ,questions
Ton frère travaille dans une usine.,POSS-2 FRÈRE USINE TRAVAILLER,possessifs
Vous êtes reconnaissants.,IX-2-PL RECONNAISSANT,adjectifs_etat_emotion
"Demain, je vais installer un nouveau logiciel.",DEMAIN IX-1 LOGICIEL INSTALLER,temps_futur
La voiture est vieille.,VOITURE VIEILLE,adjectifs
Ils ont fini leurs exercices.,IX-3-PL EXERCICE+ FINIR,pronoms_vous_ils
Nous allons au magasin de bricolage.,IX-1-PL MAGASIN BRICOLAGE ALLER,courses_achats
Tu écoutes de la musique et elle lit un magazine.,IX-2 MUSIQUE ÉCOUTER IX-3 MAGAZINE LIRE,phrases_complexes_et
Vous méditez chaque matin.,IX-2-PL MATIN MÉDITER,pronoms_vous_ils
Nous ne faisons pas de sport en maternelle.,IX-1-PL MATERNELLE SPORT FAIRE PAS,negation_pas
Je mange une pomme en regardant mon film préféré.,IX-1 POMME MANGER FILM PRÉFÉRÉ REGARDER,alimentation
Comment fabriquer un jardin vertical ?,JARDIN VERTICAL FABRIQUER COMMENT,questions_ouvertes
Nous devons vider la poubelle.,POSS-1-PL POUBELLE VIDER DEVOIR,maison_logement
Combien de fois tu changes les serviettes de bain ?,IX-2 SERVIETTE+ BAIN CHANGER FOIS+ COMBIEN,questions_ouvertes
Je me suis brûlé la main avec une bougie.,IX-1 BRÛLER MAIN BOUGIE,meteo_nature
Ils achètent des légumes.,IX-3-PL LÉGUME+ ACHETER,vie_quotidienne
"Parfois, nous organisons des dîners en famille.",PARFOIS IX-1-PL FAMILLE DÎNER ORGANISER,temps_present_habitude
Qui a nourri les chevaux ce matin ?,MATIN CHEVAL NOURRIR QUI,questions_qui_que
Les infirmières soignent les blessures des enfants.,INFIRMIER+ SOIGNER BLESSURE+ ENFANT+,meteo_nature
Les musiciens jouent du piano.,MUSICIEN+ PIANO JOUER,pluriels
Elle lit un dessin.,IX-3 DESSIN LIRE,svo_simple
Il paraît captivant.,CAPTIVANT PARAÎTRE,il_impersonnel_verbe
"Il y a quatre ans, tu as visité un lieu de culte.",QUATRE AN AVANT IX-2 LIEU CULTE VISITER,temps_passe
Tu as payé combien pour cette voiture ?,IX-2 VOITURE PAYER COMBIEN,courses_achats
Il est dangereux de lire en marchant.,LIVRE MARCHER LIRE DANGER,il_impersonnel_adjectif
Je ne regarde jamais de documentaires sur la météo.,IX-1 REGARDER DOCUMENTAIRE MÉTÉO JAMAIS PAS,meteo_nature
Elle se parfume pour la fête.,IX-3 FÊTE PARFUMER,verbes_reflechis
Son album est complet.,POSS-3 ALBUM COMPLET,possessifs
Les tantes font du crochet.,TANTE+ CROCHET FAIRE,pluriels
La ville calme est reposante.,VILLE CALME REPOSANT,adjectifs
Elle est émue par les chansons traditionnelles.,IX-3 ÉMU CHANSON TRADITIONNEL,adjectifs_etat_emotion
Elle a des allergies aux pollen.,IX-3 ALLERGIE POLLEN,sante
Le ciel est sombre.,CIEL SOMBRE,adjectifs
"Je suis fatigué, donc je vais me coucher tôt.",IX-1 FATIGUER DONC DORMIR TÔT,cause_consequence
"Il a oublié de mettre le couvercle, alors la sauce a débordé.",IX-3 OUBLIER COUVRECL METTRE DONC SAUCE DÉBORDER,cause_consequence
Le jardin est sec.,JARDIN SEC,adjectifs
Nous devons arroser les plantes tous les jours.,IX-1-PL JOUR PLANTE+ ARROSER,education
Il vaut mieux lire des essais.,ESSAI LIRE MIEUX VAUT,il_impersonnel_verbe
Le collègue dont j'apprécie la compagnie est parti.,COLLÈGUE IX-1 APPRÉCIER COMPAGNIE PARTIR,relative_qui_que
"La dernière fois, j'ai conduit un camion.",DERNIÈRE FOIS IX-1 CAMION CONDUIRE,temps_passe
Les réunions sont souvent longues.,RÉUNION+ SOUVENT LONG,pluriels
Ils aiment les podcasts sur le fitness.,IX-3-PL FITNESS PODCAST AIMER,technologie
Les voitures sont.,VOITURE+,pluriels
Tu es nerveux avant cette réunion importante.,IX-2 NERVEUX AVANT RÉUNION IMPORTANT,sentiments_emotions
"Quand tu vois des fleurs, cueille-en.",FLEUR+ VOIR QUAND IX-2 CUEILLIR,phrases_complexes_si_condition
Le projet dont tu es responsable est ambitieux.,PROJET IX-2 RESPONSABLE AMBITIEUX,relative_qui_que
On a fini les tâches rapidement.,IX-1-PL TÂCHE RAPIDEMENT FINIR,pronoms_on_nous
Les voitures sont grandes.,VOITURE+ GRAND,pluriels
Je dois envoyer de l'argent à ma sœur en Australie.,ARGENT ENVOYER IX-1 SŒUR AUSTRALIE,lieux_villes
Vous avez besoin d'un plan ?,IX-2-PL PLAN BESOIN ?,voyages
Nous ne faisons pas de dons aux pauvres.,IX-1-PL PAUVRE DON FAIRE PAS,negation_pas
Il y a trois tiroirs dans la commode.,COMMODE TIROIR 3,nombres_quantites
Vous avez joué à des jeux vidéo hier soir ?,SOIR HIER IX-2-PL JEU VIDÉO JOUER ?,loisirs_sport
Le botaniste a une barbe bien taillée.,BOTANISTE BARBE BIEN TAILLÉE,descriptions_personnes
Il prend un bain.,IX-3 BAIN PRENDRE,vie_quotidienne
Elle est reconnaissante.,IX-3 RECONNAISSANTE,adjectifs_etat_emotion
Prépare tes affaires pour le voyage en famille.,IX-2-PL VOYAGE PRÉPARER,famille
"Avant-hier, nous avons raté notre vol.",AVANT-HIER IX-1-PL VOL RATER,temps_passe
"La semaine passée, elle a regardé un film d'action.",SEMAINE PASSÉE IX-3 FILM ACTION REGARDER,temps_passe
Il a une ordonnance pour des analgésiques.,IX-3 ANALGÉSIQUE+ ORDONNANCE AVOIR,sante
Les invités mangent des bonbons.,INVITÉ+ BONBON MANGER,pluriels
Il a une réunion importante à Bruxelles demain.,DEMAIN BRUXELLES IX-3 RÉUNION IMPORTANT AVOIR,lieux_villes
Tu as l'air en bonne santé.,IX-2 SANTE BONNE AVOIR AIR,communication_interaction
Ils ne finissent jamais leurs essais.,IX-3-PL ESSAI FINIR JAMAIS,negation_autres
"Si je trouve le produit, je peux nettoyer le sol.",IX-1 PRODUIT TROUVER SI SOL NETTOYER POUVOIR,phrases_complexes_si_condition
Les enfants aiment les gâteaux.,ENFANT+ GATEAU+ AIMER,pluriels
Il vaut mieux lire avant de dormir.,DORMIR AVANT LIRE MIEUX VAUT,il_impersonnel_verbe
Nous imprimons un document.,IX-1-PL DOCUMENT IMPRIMER,transport
Nous organisons un tournoi de ping-pong.,IX-1-PL PING-PONG TOURNOI ORGANISER,pronoms_on_nous
Je déteste rester au bureau le samedi.,IX-1 SAMEDI BUREAU RESTER DÉTESTER,loisirs_sport
Nous avons une réunion à 17 heures.,17 HEURE RÉUNION AVOIR,travail
Elle aime les films d'amour.,IX-3 FILM+ AMOUR AIMER,vie_quotidienne
Ils se lavent les mains avant de commencer.,IX-3-PL COMMENCER AVANT MAIN LAVER,verbes_reflechis
"Bientôt, il regardera le film en version originale sous-titrée.",BIENTÔT IX-3 FILM VERSION ORIGINALE SOUS-TITRÉE REGARDER,temps_futur
Les chaussures en cuir sont résistantes.,CHAUSSURE CUIR RÉSISTANT,adjectifs_descriptifs
Tu as vu la dernière série à succès ?,IX-2 SÉRIE DERNIER SUCCÈS VOIR ?,voyages
Elle va à la gare routière.,GARE ROUTIÈRE IX-3 ALLER,lieux
Il est heureux de te voir.,IX-3 HEUREUX IX-2 VOIR,adjectifs_etat_emotion
Fais une salade avec des tomates.,SALADE TOMATE+ AVEC FAIRE,sante
Viens m'aider à porter ce sac de plâtre.,AIDER VENIR SAC PLATRE PORTER,ordres_imperatif
Le zoo où nous allons demain est grand.,ZOO IX-1-PL ALLER DEMAIN GRAND,relative_qui_que
Quel est ton artiste favori ?,POSS-2 ARTISTE FAVORI QUOI,questions_qui_que
Le film que tu as regardé était drôle.,FILM IX-2 REGARDER DRÔLE,relative_qui_que
Que fais-tu pour éviter les crampes ?,CRAMPE ÉVITER IX-2 FAIRE QUOI,questions_qui_que
Tu as un compte sur ce site ?,IX-2 POSS-2 COMPTE SITE AVOIR ?,technologie
"Quand tu pries avec ferveur, tu sens la présence divine.",IX-2 PRIER FERVEUR QUAND IX-2 PRÉSENCE DIVINE SENTIR,phrases_complexes_si_condition
Nous avons un cours de philosophie.,COURS PHILOSOPHIE AVOIR IX-1-PL,education
Elle se promène dans les Alpes.,IX-3 ALPES SE PROMENER,lieux_villes
Tu as vu le film hier ?,FILM HIER VOIR IX-2 ?,vie_quotidienne
"Passe-moi la perceuse, je vais percer des trous.",PERCEUSE PASSER TROU PERCER,ordres_imperatif
Le train est en retard de 20 minutes.,TRAIN RETARD 20 MINUTE,heure_horaires
Quel est ton jeu vidéo préféré ?,JEU VIDÉO PRÉFÉRÉ QUOI,questions_qui_que
Ne dépasse pas la limite de vitesse.,LIMITE VITESSE DÉPASSER PAS,ordres_imperatif
Les employés sont en formation.,EMPLOYE+ FORMATION,pluriels
Votre entreprise a un nouveau projet.,POSS-2-PL ENTREPRISE PROJET NOUVEAU,possessifs
Quand tu fais le ménage ?,IX-2 MÉNAGE FAIRE QUAND,questions_ouvertes
Les écureuils courent partout dans le parc.,ÉCUREUIL COURIR PARC PARTOUT,meteo_nature
Tu manges des crêpes ?,CREPE+ IX-2 MANGER?,pluriels
Ils aiment les sandwichs.,IX-3-PL SANDWICH+ AIMER,alimentation
Le professeur utilise un projecteur pour illustrer son cours.,PROFESSEUR COURS PROJECTEUR UTILISER,education
Je préfère les voyages en avion.,IX-1 AVION VOYAGE PRÉFÉRER,voyages
"La semaine dernière, j'ai écouté un discours sur la paix.",SEMAINE DERNIÈRE IX-1 ÉCOUTER DISCOURS PAIX,temps_passe
Ma collègue a les cheveux blonds et longs.,POSS-1 COLLÈGUE CHEVEUX BLOND LONG,descriptions_personnes
"Tu es en colère, mais tu devrais te calmer.",IX-2 COLÈRE MAIS IX-2 CALMER,phrases_complexes_mais
Comment tu sais qu'il va y avoir du vent ?,IX-2 VENT SAVOIR COMMENT,questions_ouvertes
Où se trouve le tombeau de ce héros ?,TOMBEAU HÉROS OÙ TROUVER,questions_ouvertes
On ne va jamais au musée.,IX-1-PL MUSEE ALLER JAMAIS,negations
Vous ne lisez jamais de romans.,IX-2-PL ROMAN LIRE JAMAIS,negations
Ils doivent vérifier l'état des phares.,PHARE ÉTAT VÉRIFIER IX-3-PL DEVOIR,verbes_modaux
Il a acheté des chaussettes en coton.,CHAUSSETTE COTON ACHETER,courses_achats
Les étudiants travaillent en groupe.,ETUDIANT+ GROUPE TRAVAILLER,pluriels
Nous avons bien travaillé en équipe mais nous avons eu des conflits.,IX-1-PL BIEN TRAVAILLER ÉQUIPE MAIS IX-1-PL CONFLIT AVOIR,phrases_complexes_mais
Nous avons un projet sur les maladies respiratoires.,PROJET MALADIE RESPIRATOIRE IX-1-PL AVOIR,education
Elle peint des paysages et il sculpte des statues.,IX-3 PAYSAGE PEINDRE IX-3 STATUE SCULPTER,phrases_complexes_et
Je cherche des applications pour la pleine conscience.,IX-1 APPLICATION PLEINE CONSCIENCE CHERCHER,technologie
Ils partent en vacances demain.,IX-3-PL DEMAIN VACANCE PARTIR,vie_quotidienne
Elle nettoie les fenêtres de la maison.,FENÊTRE+ MAISON IX-3 NETTOYER,lieux_batiments
Il change les ampoules quand elles sont grillées.,GRILLER QUAND IX-3 AMPOULE CHANGER,temps_present_habitude
"Il y a six mois, elle a fait une prière.",SIX MOIS AVANT IX-3 PRIÈRE FAIRE,temps_passe
Mon ami a les cheveux blonds et porte un t-shirt rouge.,POSS-1 AMI CHEVEUX BLOND T-SHIRT ROUGE PORTER,descriptions_personnes
Ils mangent des fruits pour les vitamines.,IX-3-PL FRUIT+ MANGER VITAMINE+ POUR,alimentation
Les lions sont des prédateurs redoutables.,LION+ PRÉDATEUR REDOUTABLE,animaux
"Il y a deux jours, vous avez joué au tennis.",DEUX JOUR AVANT IX-2-PL TENNIS JOUER,temps_passe
Je fais la cuisine.,IX-1 CUISINE FAIRE,phrases_simples
Elle développe des applications et il teste les fonctionnalités.,IX-3 APPLICATION DÉVELOPPER IX-3 FONCTIONNALITÉ TESTER,phrases_complexes_et
Vous avez mangé des croissants hier matin.,HIER MATIN IX-2-PL CROISSANT MANGER,temps_passe
Ils ont joué au volleyball sur la plage.,PLAGE IX-3-PL VOLLEYBALL JOUER,lieux_batiments
Je trouve les pandas touchants.,IX-1 PANDA+ TOUCHANT TROUVER,animaux
"La nuit dernière, ils ont joué aux cartes jusqu'à tard.",NUIT DERNIÈRE IX-3-PL CARTE JOUER TARD,temps_passe
Il fait un temps horrible aujourd'hui.,AUJOURD'HUI TEMPS HORRIBLE,meteo_nature
Tu veux caresser les oiseaux ?,OISEAU+ CARRESSER IX-2 VOULOIR ?,verbes_modaux
Ils étudient l'histoire de l'architecture à l'université.,IX-3-PL UNIVERSITÉ ARCHITECTURE HISTOIRE ÉTUDIER,voyages
Tu es fasciné par ce film.,IX-2 FASCINÉ FILM,adjectifs_etat_emotion
Ils ont des vestes en laine.,VESTE LAINE AVOIR,communication_interaction
La neige en janvier transforme les paysages.,JANVIER NEIGE PAYSAGE TRANSFORMER,alimentation
Votre robe longue est superbe.,POSS-2-PL ROBE-LONGUE SUPERBE,possessifs
Je ne veux pas faire du hockey.,IX-1 HOCKEY FAIRE VOULOIR PAS,negation_pas
"Hier soir, nous avons dîné au restaurant.",HIER-SOIR IX-1-PL RESTAURANT DINER,temps
Est-ce que tu as des frères et sœurs ?,IX-2 FRÈRE+ SOEUR+ AVOIR ?,questions_fermees
Mon chat adore jouer avec une balle.,POSS-1 CHAT BALLE JOUER ADORER,animaux
"L'année prochaine, ils participeront à un festival de musique.",ANNÉE PROCHAINE IX-3-PL MUSICA FESTIVAL PARTICIPER,temps_futur
Nous avons invité tous nos cousins pour le réveillon.,IX-1-PL POSS-1-PL COUSIN+ RÉVEILLON INVITER,famille
Le professeur explique la pollinisation.,PROFESSEUR POLLINISATION EXPLIQUER,education
Le réseau dont ils dépendent est rapide.,RÉSEAU IX-3-PL DÉPENDRE RAPIDE,relative_qui_que
Notre vision est claire.,POSS-1-PL VISION CLAIR,possessifs
Tu as rangé les partitions dans le tiroir ?,IX-2 TIROIR PARTITION RANGER ?,maison_logement
Elle adore les courgettes de son potager.,IX-3 COURGETTE+ POTAGER AIMER,alimentation
Les enseignants expliquent une leçon.,ENSEIGNANT+ LEÇON EXPLIQUER,pluriels
